PUCNUMBER,NOMBRE,CLASE,GRUPO,CUENTA,SUBCUENTA,CLASE_NOMBRE,GRUPO_NOMBRE,CUENTA_NOMBRE,SUBCUENTA_NOMBRE
514535,EQUIPO DE HOTELES Y RESTAURANTES,5,51,5145,514535,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,EQUIPO DE HOTELES Y RESTAURANTES
514540,FLOTA Y EQUIPO DE TRANSPORTE,5,51,5145,514540,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,FLOTA Y EQUIPO DE TRANSPORTE
514545,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO,5,51,5145,514545,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO
514550,FLOTA Y EQUIPO AÉREO,5,51,5145,514550,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,FLOTA Y EQUIPO AÉREO
514555,FLOTA Y EQUIPO FÉRREO,5,51,5145,514555,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,FLOTA Y EQUIPO FÉRREO
514560,"ACUEDUCTOS, PLANTAS Y REDES",5,51,5145,514560,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,"ACUEDUCTOS, PLANTAS Y REDES"
514565,ARMAMENTO DE VIGILANCIA,5,51,5145,514565,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,ARMAMENTO DE VIGILANCIA
514570,VÍAS DE COMUNICACIÓN,5,51,5145,514570,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,VÍAS DE COMUNICACIÓN
514599,AJUSTES POR INFLACIÓN,5,51,5145,514599,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,AJUSTES POR INFLACIÓN
515005,INSTALACIONES ELÉCTRICAS,5,51,5150,515005,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ADECUACIÓN E INSTALACIÓN,INSTALACIONES ELÉCTRICAS
515010,ARREGLOS ORNAMENTALES,5,51,5150,515010,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ADECUACIÓN E INSTALACIÓN,ARREGLOS ORNAMENTALES
515015,REPARACIONES LOCATIVAS,5,51,5150,515015,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ADECUACIÓN E INSTALACIÓN,REPARACIONES LOCATIVAS
515095,OTROS,5,51,5150,515095,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ADECUACIÓN E INSTALACIÓN,OTROS
515099,AJUSTES POR INFLACIÓN,5,51,5150,515099,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ADECUACIÓN E INSTALACIÓN,AJUSTES POR INFLACIÓN
515505,ALOJAMIENTO Y MANUTENCIÓN,5,51,5155,515505,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE VIAJE,ALOJAMIENTO Y MANUTENCIÓN
515510,PASAJES FLUVIALES Y/O MARÍTIMOS,5,51,5155,515510,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE VIAJE,PASAJES FLUVIALES Y/O MARÍTIMOS
515515,PASAJES AÉREOS,5,51,5155,515515,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE VIAJE,PASAJES AÉREOS
515520,PASAJES TERRESTRES,5,51,5155,515520,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE VIAJE,PASAJES TERRESTRES
515525,PASAJES FÉRREOS,5,51,5155,515525,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE VIAJE,PASAJES FÉRREOS
515595,OTROS,5,51,5155,515595,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE VIAJE,OTROS
515599,AJUSTES POR INFLACIÓN,5,51,5155,515599,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE VIAJE,AJUSTES POR INFLACIÓN
516005,CONSTRUCCIONES Y EDIFICACIONES,5,51,5160,516005,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,CONSTRUCCIONES Y EDIFICACIONES
516010,MAQUINARIA Y EQUIPO,5,51,5160,516010,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,MAQUINARIA Y EQUIPO
516015,EQUIPO DE OFICINA,5,51,5160,516015,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,EQUIPO DE OFICINA
516020,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN,5,51,5160,516020,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN
516025,EQUIPO MÉDICO-CIENTÍFICO,5,51,5160,516025,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,EQUIPO MÉDICO-CIENTÍFICO
516030,EQUIPO DE HOTELES Y RESTAURANTES,5,51,5160,516030,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,EQUIPO DE HOTELES Y RESTAURANTES
516035,FLOTA Y EQUIPO DE TRANSPORTE,5,51,5160,516035,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,FLOTA Y EQUIPO DE TRANSPORTE
516040,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO,5,51,5160,516040,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO
516045,FLOTA Y EQUIPO AÉREO,5,51,5160,516045,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,FLOTA Y EQUIPO AÉREO
516050,FLOTA Y EQUIPO FÉRREO,5,51,5160,516050,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,FLOTA Y EQUIPO FÉRREO
516055,"ACUEDUCTOS, PLANTAS Y REDES",5,51,5160,516055,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,"ACUEDUCTOS, PLANTAS Y REDES"
516060,ARMAMENTO DE VIGILANCIA,5,51,5160,516060,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,ARMAMENTO DE VIGILANCIA
516099,AJUSTES POR INFLACIÓN,5,51,5160,516099,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DEPRECIACIONES,AJUSTES POR INFLACIÓN
516505,VÍAS DE COMUNICACIÓN,5,51,5165,516505,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,AMORTIZACIONES,VÍAS DE COMUNICACIÓN
516510,INTANGIBLES,5,51,5165,516510,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,AMORTIZACIONES,INTANGIBLES
516515,CARGOS DIFERIDOS,5,51,5165,516515,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,AMORTIZACIONES,CARGOS DIFERIDOS
516595,OTRAS,5,51,5165,516595,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,AMORTIZACIONES,OTRAS
516599,AJUSTES POR INFLACIÓN,5,51,5165,516599,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,AMORTIZACIONES,AJUSTES POR INFLACIÓN
519505,COMISIONES,5,51,5195,519505,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,COMISIONES
519510,"LIBROS, SUSCRIPCIONES, PERIÓDICOS Y REVISTAS",5,51,5195,519510,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,"LIBROS, SUSCRIPCIONES, PERIÓDICOS Y REVISTAS"
519515,MÚSICA AMBIENTAL,5,51,5195,519515,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,MÚSICA AMBIENTAL
519520,GASTOS DE REPRESENTACIÓN Y RELACIONES PÚBLICAS,5,51,5195,519520,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,GASTOS DE REPRESENTACIÓN Y RELACIONES PÚBLICAS
519525,ELEMENTOS DE ASEO Y CAFETERÍA,5,51,5195,519525,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,ELEMENTOS DE ASEO Y CAFETERÍA
519530,"ÚTILES, PAPELERÍA Y FOTOCOPIAS",5,51,5195,519530,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,"ÚTILES, PAPELERÍA Y FOTOCOPIAS"
519535,COMBUSTIBLES Y LUBRICANTES,5,51,5195,519535,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,COMBUSTIBLES Y LUBRICANTES
519540,ENVASES Y EMPAQUES,5,51,5195,519540,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,ENVASES Y EMPAQUES
519545,TAXIS Y BUSES,5,51,5195,519545,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,TAXIS Y BUSES
519550,ESTAMPILLAS,5,51,5195,519550,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,ESTAMPILLAS
519555,MICROFILMACIÓN,5,51,5195,519555,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,MICROFILMACIÓN
519560,CASINO Y RESTAURANTE,5,51,5195,519560,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,CASINO Y RESTAURANTE
519565,PARQUEADEROS,5,51,5195,519565,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,PARQUEADEROS
519570,INDEMNIZACIÓN POR DAÑOS A TERCEROS,5,51,5195,519570,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,INDEMNIZACIÓN POR DAÑOS A TERCEROS
519575,PÓLVORA Y SIMILARES,5,51,5195,519575,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,PÓLVORA Y SIMILARES
519595,OTROS,5,51,5195,519595,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,OTROS
519599,AJUSTES POR INFLACIÓN,5,51,5195,519599,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,DIVERSOS,AJUSTES POR INFLACIÓN
519905,INVERSIONES,5,51,5199,519905,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,PROVISIONES,INVERSIONES
519910,DEUDORES,5,51,5199,519910,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,PROVISIONES,DEUDORES
519915,"PROPIEDADES, PLANTA Y EQUIPO",5,51,5199,519915,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,PROVISIONES,"PROPIEDADES, PLANTA Y EQUIPO"
519995,OTROS ACTIVOS,5,51,5199,519995,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,PROVISIONES,OTROS ACTIVOS
519999,AJUSTES POR INFLACIÓN,5,51,5199,519999,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,PROVISIONES,AJUSTES POR INFLACIÓN
520503,SALARIO INTEGRAL,5,52,5205,520503,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,SALARIO INTEGRAL
520506,SUELDOS,5,52,5205,520506,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,SUELDOS
520512,JORNALES,5,52,5205,520512,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,JORNALES
520515,HORAS EXTRAS Y RECARGOS,5,52,5205,520515,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,HORAS EXTRAS Y RECARGOS
520518,COMISIONES,5,52,5205,520518,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,COMISIONES
520521,VIÁTICOS,5,52,5205,520521,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,VIÁTICOS
520524,INCAPACIDADES,5,52,5205,520524,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,INCAPACIDADES
520527,AUXILIO DE TRANSPORTE,5,52,5205,520527,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,AUXILIO DE TRANSPORTE
520530,CESANTÍAS,5,52,5205,520530,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,CESANTÍAS
520533,INTERESES SOBRE CESANTÍAS,5,52,5205,520533,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,INTERESES SOBRE CESANTÍAS
520536,PRIMA DE SERVICIOS,5,52,5205,520536,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,PRIMA DE SERVICIOS
520539,VACACIONES,5,52,5205,520539,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,VACACIONES
520542,PRIMAS EXTRALEGALES,5,52,5205,520542,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,PRIMAS EXTRALEGALES
520545,AUXILIOS,5,52,5205,520545,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,AUXILIOS
520548,BONIFICACIONES,5,52,5205,520548,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,BONIFICACIONES
520551,DOTACIÓN Y SUMINISTRO A TRABAJADORES,5,52,5205,520551,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,DOTACIÓN Y SUMINISTRO A TRABAJADORES
520554,SEGUROS,5,52,5205,520554,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,SEGUROS
520557,CUOTAS PARTES PENSIONES DE JUBILACIÓN,5,52,5205,520557,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,CUOTAS PARTES PENSIONES DE JUBILACIÓN
520558,AMORTIZACIÓN CÁLCULO ACTUARIAL PENSIONES DE JUBILACIÓN,5,52,5205,520558,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,AMORTIZACIÓN CÁLCULO ACTUARIAL PENSIONES DE JUBILACIÓN
520559,PENSIONES DE JUBILACIÓN,5,52,5205,520559,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,PENSIONES DE JUBILACIÓN
520560,INDEMNIZACIONES LABORALES,5,52,5205,520560,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,INDEMNIZACIONES LABORALES
520561,AMORTIZACIÓN BONOS PENSIONALES,5,52,5205,520561,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,AMORTIZACIÓN BONOS PENSIONALES
520562,AMORTIZACIÓN TÍTULOS PENSIONALES,5,52,5205,520562,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,AMORTIZACIÓN TÍTULOS PENSIONALES
520563,CAPACITACIÓN AL PERSONAL,5,52,5205,520563,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,CAPACITACIÓN AL PERSONAL
520566,GASTOS DEPORTIVOS Y DE RECREACIÓN,5,52,5205,520566,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,GASTOS DEPORTIVOS Y DE RECREACIÓN
520568,"APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES, ARP",5,52,5205,520568,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,"APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES, ARP"
520569,"APORTES A ENTIDADES PROMOTORAS DE SALUD, EPS",5,52,5205,520569,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,"APORTES A ENTIDADES PROMOTORAS DE SALUD, EPS"
520570,APORTES A FONDOS DE PENSIONES Y/O CESANTÍAS,5,52,5205,520570,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,APORTES A FONDOS DE PENSIONES Y/O CESANTÍAS
520572,APORTES CAJAS DE COMPENSACIÓN FAMILIAR,5,52,5205,520572,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,APORTES CAJAS DE COMPENSACIÓN FAMILIAR
520575,APORTES ICBF,5,52,5205,520575,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,APORTES ICBF
520578,SENA,5,52,5205,520578,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,SENA
520581,APORTES SINDICALES,5,52,5205,520581,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,APORTES SINDICALES
520584,GASTOS MÉDICOS Y DROGAS,5,52,5205,520584,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,GASTOS MÉDICOS Y DROGAS
520595,OTROS,5,52,5205,520595,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,OTROS
520599,AJUSTES POR INFLACIÓN,5,52,5205,520599,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE PERSONAL,AJUSTES POR INFLACIÓN
521005,JUNTA DIRECTIVA,5,52,5210,521005,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,JUNTA DIRECTIVA
521010,REVISORÍA FISCAL,5,52,5210,521010,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,REVISORÍA FISCAL
521015,AUDITORÍA EXTERNA,5,52,5210,521015,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,AUDITORÍA EXTERNA
521020,AVALÚOS,5,52,5210,521020,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,AVALÚOS
521025,ASESORÍA JURÍDICA,5,52,5210,521025,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,ASESORÍA JURÍDICA
521030,ASESORÍA FINANCIERA,5,52,5210,521030,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,ASESORÍA FINANCIERA
521035,ASESORÍA TÉCNICA,5,52,5210,521035,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,ASESORÍA TÉCNICA
521095,OTROS,5,52,5210,521095,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,OTROS
521099,AJUSTES POR INFLACIÓN,5,52,5210,521099,GASTOS,OPERACIONALES DE VENTAS,HONORARIOS,AJUSTES POR INFLACIÓN
521505,INDUSTRIA Y COMERCIO,5,52,5215,521505,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,INDUSTRIA Y COMERCIO
521510,DE TIMBRES,5,52,5215,521510,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,DE TIMBRES
521515,A LA PROPIEDAD RAÍZ,5,52,5215,521515,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,A LA PROPIEDAD RAÍZ
521520,DERECHOS SOBRE INSTRUMENTOS PÚBLICOS,5,52,5215,521520,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,DERECHOS SOBRE INSTRUMENTOS PÚBLICOS
521525,DE VALORIZACIÓN,5,52,5215,521525,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,DE VALORIZACIÓN
521530,DE TURISMO,5,52,5215,521530,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,DE TURISMO
521535,TASA POR UTILIZACIÓN DE PUERTOS,5,52,5215,521535,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,TASA POR UTILIZACIÓN DE PUERTOS
521540,DE VEHÍCULOS,5,52,5215,521540,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,DE VEHÍCULOS
521545,DE ESPECTÁCULOS PÚBLICOS,5,52,5215,521545,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,DE ESPECTÁCULOS PÚBLICOS
521550,CUOTAS DE FOMENTO,5,52,5215,521550,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,CUOTAS DE FOMENTO
521555,LICORES,5,52,5215,521555,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,LICORES
521560,CERVEZAS,5,52,5215,521560,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,CERVEZAS
521565,CIGARRILLOS,5,52,5215,521565,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,CIGARRILLOS
521570,IVA DESCONTABLE,5,52,5215,521570,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,IVA DESCONTABLE
521595,OTROS,5,52,5215,521595,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,OTROS
521599,AJUSTES POR INFLACIÓN,5,52,5215,521599,GASTOS,OPERACIONALES DE VENTAS,IMPUESTOS,AJUSTES POR INFLACIÓN
522005,TERRENOS,5,52,5220,522005,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,TERRENOS
522010,CONSTRUCCIONES Y EDIFICACIONES,5,52,5220,522010,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,CONSTRUCCIONES Y EDIFICACIONES
522015,MAQUINARIA Y EQUIPO,5,52,5220,522015,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,MAQUINARIA Y EQUIPO
522020,EQUIPO DE OFICINA,5,52,5220,522020,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,EQUIPO DE OFICINA
522025,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN,5,52,5220,522025,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN
522030,EQUIPO MÉDICO-CIENTÍFICO,5,52,5220,522030,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,EQUIPO MÉDICO-CIENTÍFICO
522035,EQUIPO DE HOTELES Y RESTAURANTES,5,52,5220,522035,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,EQUIPO DE HOTELES Y RESTAURANTES
522040,FLOTA Y EQUIPO DE TRANSPORTE,5,52,5220,522040,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,FLOTA Y EQUIPO DE TRANSPORTE
522045,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO,5,52,5220,522045,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO
522050,FLOTA Y EQUIPO AÉREO,5,52,5220,522050,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,FLOTA Y EQUIPO AÉREO
522055,FLOTA Y EQUIPO FÉRREO,5,52,5220,522055,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,FLOTA Y EQUIPO FÉRREO
522060,"ACUEDUCTOS, PLANTAS Y REDES",5,52,5220,522060,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,"ACUEDUCTOS, PLANTAS Y REDES"
522065,AERÓDROMOS,5,52,5220,522065,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,AERÓDROMOS
522070,SEMOVIENTES,5,52,5220,522070,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,SEMOVIENTES
522095,OTROS,5,52,5220,522095,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,OTROS
522099,AJUSTES POR INFLACIÓN,5,52,5220,522099,GASTOS,OPERACIONALES DE VENTAS,ARRENDAMIENTOS,AJUSTES POR INFLACIÓN
522505,CONTRIBUCIONES,5,52,5225,522505,GASTOS,OPERACIONALES DE VENTAS,CONTRIBUCIONES Y AFILIACIONES,CONTRIBUCIONES
522510,AFILIACIONES Y SOSTENIMIENTO,5,52,5225,522510,GASTOS,OPERACIONALES DE VENTAS,CONTRIBUCIONES Y AFILIACIONES,AFILIACIONES Y SOSTENIMIENTO
522599,AJUSTES POR INFLACIÓN,5,52,5225,522599,GASTOS,OPERACIONALES DE VENTAS,CONTRIBUCIONES Y AFILIACIONES,AJUSTES POR INFLACIÓN
523005,MANEJO,5,52,5230,523005,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,MANEJO
523010,CUMPLIMIENTO,5,52,5230,523010,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,CUMPLIMIENTO
523015,CORRIENTE DÉBIL,5,52,5230,523015,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,CORRIENTE DÉBIL
523020,VIDA COLECTIVA,5,52,5230,523020,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,VIDA COLECTIVA
523025,INCENDIO,5,52,5230,523025,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,INCENDIO
523030,TERREMOTO,5,52,5230,523030,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,TERREMOTO
523035,SUSTRACCIÓN Y HURTO,5,52,5230,523035,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,SUSTRACCIÓN Y HURTO
523040,FLOTA Y EQUIPO DE TRANSPORTE,5,52,5230,523040,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,FLOTA Y EQUIPO DE TRANSPORTE
523045,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO,5,52,5230,523045,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO
523050,FLOTA Y EQUIPO AÉREO,5,52,5230,523050,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,FLOTA Y EQUIPO AÉREO
523055,FLOTA Y EQUIPO FÉRREO,5,52,5230,523055,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,FLOTA Y EQUIPO FÉRREO
523060,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL,5,52,5230,523060,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL
523065,VUELO,5,52,5230,523065,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,VUELO
523070,ROTURA DE MAQUINARIA,5,52,5230,523070,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,ROTURA DE MAQUINARIA
523075,OBLIGATORIO ACCIDENTE DE TRÁNSITO,5,52,5230,523075,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,OBLIGATORIO ACCIDENTE DE TRÁNSITO
523080,LUCRO CESANTE,5,52,5230,523080,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,LUCRO CESANTE
523095,OTROS,5,52,5230,523095,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,OTROS
523099,AJUSTES POR INFLACIÓN,5,52,5230,523099,GASTOS,OPERACIONALES DE VENTAS,SEGUROS,AJUSTES POR INFLACIÓN
523505,ASEO Y VIGILANCIA,5,52,5235,523505,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,ASEO Y VIGILANCIA
523510,TEMPORALES,5,52,5235,523510,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,TEMPORALES
523515,ASISTENCIA TÉCNICA,5,52,5235,523515,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,ASISTENCIA TÉCNICA
523520,PROCESAMIENTO ELECTRÓNICO DE DATOS,5,52,5235,523520,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,PROCESAMIENTO ELECTRÓNICO DE DATOS
523525,ACUEDUCTO Y ALCANTARILLADO,5,52,5235,523525,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,ACUEDUCTO Y ALCANTARILLADO
523530,ENERGÍA ELÉCTRICA,5,52,5235,523530,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,ENERGÍA ELÉCTRICA
523535,TELÉFONO,5,52,5235,523535,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,TELÉFONO
523540,"CORREO, PORTES Y TELEGRAMAS",5,52,5235,523540,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,"CORREO, PORTES Y TELEGRAMAS"
523545,FAX Y TÉLEX,5,52,5235,523545,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,FAX Y TÉLEX
